颱風編號,颱風名稱,測站,測站類型,累積結束時間,累積雨量
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 05:00,1.5
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 06:00,1
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 07:00,0.5
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 08:00,1
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 09:00,1
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 10:00,0.5
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 12:00,0.5
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 14:00,1
202211,軒嵐諾(HINNAMNOR),467060蘇澳,cwahr,2022/9/4 15:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/2 09:00,4
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/2 10:00,3
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/2 11:00,2.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/2 15:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/2 23:59,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 01:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 02:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 03:00,1
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 06:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 09:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 10:00,1.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 11:00,3.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 12:00,1
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 13:00,6.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 18:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 19:00,1
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 20:00,1
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 22:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 23:00,15
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/3 23:59,1.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 01:00,13
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 02:00,7.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 03:00,3
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 04:00,1
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 05:00,2.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 06:00,0.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 07:00,2
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 08:00,1.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 09:00,1.5
202211,軒嵐諾(HINNAMNOR),467080宜蘭,cwahr,2022/9/4 11:00,0.5
202211,軒嵐諾(HINNAMNOR),467350澎湖,cwahr,2022/9/3 22:00,0.5
202211,軒嵐諾(HINNAMNOR),467350澎湖,cwahr,2022/9/4 01:00,0.5
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/2 23:00,0.5
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/2 23:59,1.5
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/3 02:00,0.5
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/3 05:00,1
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/3 06:00,2
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/3 07:00,1
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/3 08:00,1.5
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/3 11:00,0.5
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/3 12:00,0.5
202211,軒嵐諾(HINNAMNOR),467410臺南,cwahr,2022/9/4 05:00,1
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/2 20:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/2 23:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/2 23:59,1
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 01:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 02:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 03:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 05:00,1
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 06:00,3.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 07:00,1.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 08:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 11:00,1
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/3 12:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/4 01:00,5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/4 02:00,0.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/4 03:00,5.5
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/4 04:00,3
202211,軒嵐諾(HINNAMNOR),467420永康,cwahr,2022/9/4 05:00,1
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 01:00,0.5
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 02:00,1
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 03:00,1
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 07:00,1.5
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 09:00,2.5
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 10:00,0.5
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 11:00,2
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 12:00,5
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 13:00,0.5
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/3 14:00,0.5
202211,軒嵐諾(HINNAMNOR),467480嘉義,cwahr,2022/9/4 11:00,1
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/2 22:00,0.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 12:00,4.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 13:00,2
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 14:00,0.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 15:00,0.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 19:00,0.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 21:00,0.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 22:00,0.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 23:00,1.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/3 23:59,10.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 01:00,4
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 02:00,26
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 03:00,4
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 04:00,0.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 05:00,1
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 06:00,12.5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 07:00,5
202211,軒嵐諾(HINNAMNOR),467490臺中,cwahr,2022/9/4 13:00,1
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 01:00,7
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 13:00,4.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 14:00,5.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 15:00,10.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 16:00,18.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 17:00,5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 18:00,7
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 19:00,7
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 20:00,1.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 21:00,5.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 22:00,4
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 23:00,14
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/3 23:59,7.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 01:00,10.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 02:00,14.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 03:00,9.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 04:00,16.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 05:00,8
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 06:00,11
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 07:00,9
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 08:00,5.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 09:00,4.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 10:00,6.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 11:00,1.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 16:00,0.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 17:00,0.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 18:00,1
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 19:00,0.5
202211,軒嵐諾(HINNAMNOR),467530阿里山,cwahr,2022/9/4 20:00,1
202211,軒嵐諾(HINNAMNOR),467540大武,cwahr,2022/9/2 14:00,0.5
202211,軒嵐諾(HINNAMNOR),467540大武,cwahr,2022/9/2 17:00,4.5
202211,軒嵐諾(HINNAMNOR),467540大武,cwahr,2022/9/2 18:00,11
202211,軒嵐諾(HINNAMNOR),467540大武,cwahr,2022/9/2 19:00,7.5
202211,軒嵐諾(HINNAMNOR),467540大武,cwahr,2022/9/2 20:00,0.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 13:00,1.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 14:00,13.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 15:00,20.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 16:00,26
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 17:00,14.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 18:00,29
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 19:00,7.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 20:00,7
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 21:00,5.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 22:00,6.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 23:00,27.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/3 23:59,24.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 01:00,26.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 02:00,5.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 03:00,18
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 04:00,22
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 05:00,14.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 06:00,13
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 07:00,9.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 08:00,10.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 09:00,14
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 10:00,14
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 11:00,8.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 12:00,8
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 13:00,1.5
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 16:00,2
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 17:00,3
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 18:00,3
202211,軒嵐諾(HINNAMNOR),467550玉山,cwahr,2022/9/4 19:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 10:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 11:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 13:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 16:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 18:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 19:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 20:00,1.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 21:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 22:00,2
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 23:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/2 23:59,13.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 01:00,31.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 02:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 03:00,13
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 04:00,18
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 05:00,5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 06:00,2
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 07:00,3
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 08:00,1.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 09:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 10:00,5.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 11:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 13:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 16:00,2
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 17:00,5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 19:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/3 20:00,2
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 02:00,8.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 03:00,2.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 04:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 05:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 06:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 09:00,1
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 10:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 11:00,0.5
202211,軒嵐諾(HINNAMNOR),467571新竹,cwahr,2022/9/4 12:00,0.5
202211,軒嵐諾(HINNAMNOR),467590恆春,cwahr,2022/9/2 19:00,3.5
202211,軒嵐諾(HINNAMNOR),467590恆春,cwahr,2022/9/2 20:00,2
202211,軒嵐諾(HINNAMNOR),467590恆春,cwahr,2022/9/2 21:00,0.5
202211,軒嵐諾(HINNAMNOR),467590恆春,cwahr,2022/9/3 07:00,4.5
202211,軒嵐諾(HINNAMNOR),467590恆春,cwahr,2022/9/3 08:00,1.5
202211,軒嵐諾(HINNAMNOR),467610成功,cwahr,2022/9/4 05:00,0.5
202211,軒嵐諾(HINNAMNOR),467620蘭嶼,cwahr,2022/9/2 11:00,0.5
202211,軒嵐諾(HINNAMNOR),467620蘭嶼,cwahr,2022/9/2 18:00,0.5
202211,軒嵐諾(HINNAMNOR),467620蘭嶼,cwahr,2022/9/2 21:00,1.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 13:00,7.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 14:00,2.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 15:00,0.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 16:00,0.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 17:00,1
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 21:00,0.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 22:00,1
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/3 23:59,0.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 01:00,2.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 02:00,3.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 03:00,4
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 04:00,2.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 05:00,1
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 06:00,2.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 07:00,23.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 08:00,4.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 09:00,4.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 12:00,0.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 14:00,0.5
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 15:00,7
202211,軒嵐諾(HINNAMNOR),467650日月潭,cwahr,2022/9/4 19:00,0.5
202211,軒嵐諾(HINNAMNOR),467990馬祖,cwahr,2022/9/2 20:00,0.5
202211,軒嵐諾(HINNAMNOR),467990馬祖,cwahr,2022/9/3 22:00,1
202309,蘇拉(SAOLA),466900淡水,cwahr,2023/8/31 05:00,0.5
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/30 06:00,1
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/30 15:00,0.5
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/30 22:00,0.5
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/30 23:00,4
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/30 23:59,1
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 02:00,1.5
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 03:00,1
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 04:00,4
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 05:00,8
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 06:00,20.5
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 07:00,1
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 08:00,3
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 09:00,0.5
202309,蘇拉(SAOLA),466910鞍部,cwahr,2023/8/31 10:00,2.5
202309,蘇拉(SAOLA),466920臺北,cwahr,2023/8/30 22:00,0.5
202309,蘇拉(SAOLA),466920臺北,cwahr,2023/8/31 01:00,0.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/30 06:00,1.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/30 23:00,1.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 02:00,1
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 03:00,1
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 04:00,3.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 05:00,7.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 06:00,15.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 07:00,0.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 08:00,1.5
202309,蘇拉(SAOLA),466930竹子湖,cwahr,2023/8/31 10:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/29 18:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/29 19:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/30 06:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/30 12:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/30 13:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/30 21:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/30 23:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/30 23:59,3
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/31 01:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/31 02:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/31 03:00,0.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/31 05:00,1.5
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/31 06:00,11
202309,蘇拉(SAOLA),466940基隆,cwahr,2023/8/31 09:00,0.5
202309,蘇拉(SAOLA),466950彭佳嶼,cwahr,2023/8/30 23:59,0.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/29 21:00,13.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/29 23:00,0.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 05:00,5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 15:00,2
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 16:00,3
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 17:00,4
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 18:00,7
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 20:00,0.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 23:00,13
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/30 23:59,9.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/31 01:00,0.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/31 05:00,3.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/31 06:00,29.5
202309,蘇拉(SAOLA),466990花蓮,cwahr,2023/8/31 14:00,4.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 08:00,0.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 10:00,1
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 11:00,3.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 19:00,1
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 20:00,0.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 21:00,0.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 22:00,4.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 23:00,4
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/30 23:59,0.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/31 01:00,0.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/31 02:00,1.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/31 03:00,2.5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/31 11:00,1
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/31 12:00,5
202309,蘇拉(SAOLA),467080宜蘭,cwahr,2023/8/31 14:00,2
202309,蘇拉(SAOLA),467300東吉島,cwahr,2023/8/31 07:00,0.5
202309,蘇拉(SAOLA),467300東吉島,cwahr,2023/8/31 13:00,11
202309,蘇拉(SAOLA),467300東吉島,cwahr,2023/8/31 14:00,6.5
202309,蘇拉(SAOLA),467410臺南,cwahr,2023/8/31 03:00,0.5
202309,蘇拉(SAOLA),467410臺南,cwahr,2023/8/31 04:00,0.5
202309,蘇拉(SAOLA),467410臺南,cwahr,2023/8/31 05:00,3
202309,蘇拉(SAOLA),467410臺南,cwahr,2023/8/31 06:00,7.5
202309,蘇拉(SAOLA),467410臺南,cwahr,2023/8/31 07:00,0.5
202309,蘇拉(SAOLA),467410臺南,cwahr,2023/8/31 12:00,6
202309,蘇拉(SAOLA),467410臺南,cwahr,2023/8/31 13:00,9
202309,蘇拉(SAOLA),467420永康,cwahr,2023/8/31 05:00,1
202309,蘇拉(SAOLA),467420永康,cwahr,2023/8/31 06:00,1
202309,蘇拉(SAOLA),467420永康,cwahr,2023/8/31 07:00,2
202309,蘇拉(SAOLA),467420永康,cwahr,2023/8/31 13:00,9.5
